Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides 4,Peptides 5,Razor + unique peptides 4,Razor + unique peptides 5,Unique peptides 4,Unique peptides 5,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Ratio H/L,Ratio H/L normalized,Ratio H/L variability [%],Ratio H/L count,Ratio H/L iso-count,Ratio H/L type,Ratio H/L 4,Ratio H/L 5,Ratio H/L normalized 4,Ratio H/L normalized 5,Ratio H/L variability [%] 4,Ratio H/L variability [%] 5,Ratio H/L count 4,Ratio H/L count 5,Ratio H/L iso-count 4,Ratio H/L iso-count 5,Ratio H/L type 4,Ratio H/L type 5,Sequence coverage 4 [%],Sequence coverage 5 [%],Intensity,Intensity L,Intensity H,Intensity 4,Intensity L 4,Intensity H 4,Intensity 5,Intensity L 5,Intensity H 5,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
sp|P49626|RL4B_YEAST,sp|P49626|RL4B_YEAST,29,1,1,,1,29,1,1,7,29,1,1,1,1,72.7,4.4,4.4,39.062,362,362,0,4.3453,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,27.6,72.7,55116000,0,55116000,23214000,0,23214000,31901000,0,31901000,,,,627,164;165;296;459;460;471;802;1160;1226;1268;1538;1606;2038;2735;2841;3058;3108;3141;3303;3304;3777;3812;3813;4100;4101;4117;4118;4428;4436,False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False,166;167;301;475;476;487;827;1192;1260;1303;1578;1647;2093;2826;2937;3156;3207;3240;3410;3411;3904;3940;3941;4241;4242;4258;4259;4581;4589,240;241;242;243;440;684;685;702;703;1196;1197;1722;1812;1865;2281;2379;2380;3027;3028;4111;4112;4295;4621;4699;4744;4979;4980;5738;5739;5809;5810;6264;6265;6266;6286;6287;6288;6768;6779,335;336;337;338;339;624;625;626;973;974;975;976;999;1000;1001;1002;1003;1729;1730;1731;1732;1733;2473;2615;2683;3287;3288;3289;3430;3431;4381;4382;4383;4384;4385;4386;4387;4388;5919;5920;6180;6181;6633;6634;6745;6746;6804;6805;7131;7132;7133;8366;8367;8368;8369;8486;8487;8488;8489;9165;9166;9167;9168;9169;9201;9202;9203;9204;9205;9938;9954,335;338;625;973;976;1002;1729;2473;2615;2683;3287;3430;4386;5919;6180;6633;6745;6804;7131;7132;8368;8487;8488;9166;9168;9201;9202;9938;9954,,
sp|P49723|RIR4_YEAST,sp|P49723|RIR4_YEAST,7,7,7,,1,7,7,7,4,6,4,6,4,6,28.4,28.4,28.4,40.054,345,345,0,38.279,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,18.3,22.9,40978000,202940,40775000,22141000,202940,21938000,18837000,0,18837000,,,,628,15;1545;2545;3189;3327;4422;4606,True;True;True;True;True;True;True,15;1585;2616;2617;3289;3434;4572;4760,21;22;23;2289;2290;3796;3797;3798;4807;5014;6750;7026,28;29;30;31;3297;3298;5478;5479;5480;6897;7181;9904;9905;10291,31;3298;5478;6897;7181;9904;10291,131,1
sp|P49954|NIT3_YEAST,sp|P49954|NIT3_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,4.5,4.5,4.5,32.549,291,291,0.010165,0.50138,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.5,0,913950,0,913950,913950,0,913950,0,0,0,,,,629,3997,TRUE,4136,6109,8948,8948,,
sp|P49956|CTF18_YEAST,sp|P49956|CTF18_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,1.8,1.8,1.8,84.372,741,741,0.0066313,0.78844,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,1.8,8963600,0,8963600,0,0,0,8963600,0,8963600,,,,630,1576,TRUE,1616,2332,3355,3355,,
sp|P50094|IMDH4_YEAST,sp|P50094|IMDH4_YEAST,6,6,3,,1,6,6,3,3,5,3,5,2,2,16.6,16.6,9,56.393,524,524,0,29.068,13.206,11.962,161.41,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,7.4,13.4,36943000,499340,36443000,6673900,115560,6558300,30269000,383780,29885000,,,,631,535;1063;2240;2784;3153;3686,True;True;True;True;True;True,551;552;1093;2301;2879;3252;3808,798;799;800;1582;3322;4203;4760;4761;5559,1137;1138;1139;2277;2278;4818;6062;6063;6831;6832;7981,1138;2277;4818;6063;6832;7981,123,419
sp|P50095|IMDH3_YEAST,sp|P50095|IMDH3_YEAST,5,2,2,,1,5,2,2,2,5,1,2,1,2,14.1,6.5,6.5,56.584,523,523,0,11.156,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.3,14.1,7691700,0,7691700,2253000,0,2253000,5438800,0,5438800,,,,632,52;535;1804;2784;3686,True;False;True;False;False,52;551;552;1852;2879;3808,76;798;799;800;2670;2671;4203;5559,114;1137;1138;1139;3878;3879;3880;6062;6063;7981,114;1138;3880;6063;7981,123,418
sp|P50107|LGUL_YEAST,sp|P50107|LGUL_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,4,4,4,37.208,326,326,0,2.32,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4,0,863120,0,863120,863120,0,863120,0,0,0,,,,633,3551,TRUE,3670,5347,7679,7679,,
sp|P50623|UBC9_YEAST,sp|P50623|UBC9_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,8.3,8.3,8.3,17.911,157,157,0,2.5537,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,8.3,0,2216100,0,2216100,2216100,0,2216100,0,0,0,,,,634,3525,TRUE,3642,5308,7618,7618,,
sp|P50947|PHO23_YEAST,sp|P50947|PHO23_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3,3,3,37.024,330,330,0.0089286,0.54303,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,0,3,952010,13735,938270,0,0,0,952010,13735,938270,,,,635,2077,TRUE,2132,3084,4462,4462,,
sp|P51401|RL9B_YEAST,sp|P51401|RL9B_YEAST,17,1,1,,1,17,1,1,8,16,1,1,1,1,77.5,11,11,21.657,191,191,0,3.9394,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,55.5,76.4,5750400,0,5750400,2235500,0,2235500,3515000,0,3515000,,,,636,622;623;624;1079;1366;1367;1382;2582;2606;2607;2747;2748;2846;3423;4361;4362;4604,False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False,639;640;641;1109;1403;1404;1421;2658;2686;2687;2688;2838;2839;2942;3535;3536;4510;4511;4758,930;931;932;1603;1604;2023;2024;2025;2026;2027;2051;2052;3862;3863;3905;3906;3907;3908;3909;3910;3911;4129;4130;4131;4132;4133;4134;4135;4136;4137;4307;5160;5161;5162;5163;6661;6662;7024,1320;1321;1322;1323;1324;1325;2310;2311;2312;2313;2314;2315;2931;2932;2933;2934;2935;2936;2969;2970;5562;5563;5626;5627;5628;5629;5630;5631;5632;5633;5634;5635;5636;5637;5944;5945;5946;5947;5948;5949;5950;5951;5952;6221;6222;6223;7411;7412;7413;7414;7415;7416;7417;7418;7419;9774;9775;10289,1320;1322;1324;2315;2931;2934;2970;5563;5635;5636;5948;5952;6222;7414;9774;9775;10289,44;45,78;90
sp|P51402|RL37B_YEAST,sp|P51402|RL37B_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,12.5,12.5,12.5,9.8682,88,88,0,2.2988,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,12.5,974220,0,974220,0,0,0,974220,0,974220,,,,637,1088,TRUE,1118,1617,2335,2335,,
sp|P52286|SKP1_YEAST,sp|P52286|SKP1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,9.8,9.8,9.8,22.33,194,194,0,2.0724,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,9.8,0,1141900,112570,1029400,1141900,112570,1029400,0,0,0,,,,638,4340,TRUE,4489,6629,9722,9722,,
sp|P52488|UBA2_YEAST,sp|P52488|UBA2_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.4,2.4,2.4,71.258,636,636,0.0089859,0.57186,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.4,0,541030,0,541030,541030,0,541030,0,0,0,,,,639,1892,TRUE,1943,2803,4051,4051,,
sp|P52553|PFD6_YEAST,sp|P52553|PFD6_YEAST,4,4,4,,1,4,4,4,3,4,3,4,3,4,55.3,55.3,55.3,13.284,114,114,0,19.995,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,40.4,55.3,12917000,120150,12797000,5139100,0,5139100,7778000,120150,7657900,,,,640,2304;2433;3088;4568,True;True;True;True,2367;2500;3186;4722,3416;3417;3607;3608;4666;4667;6973,4965;4966;5213;5214;6695;6696;6697;10213,4965;5214;6695;10213,,
sp|P52870|SC6B1_YEAST,sp|P52870|SC6B1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,17.1,17.1,17.1,8.7111,82,82,0,4.6755,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,17.1,17.1,6974000,0,6974000,3324300,0,3324300,3649700,0,3649700,,,,641,3533,TRUE,3651,5321;5322,7640;7641,7641,,
sp|P52871|SC6B2_YEAST,sp|P52871|SC6B2_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,22.7,22.7,22.7,9.606,88,88,0.0099875,0.40113,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,22.7,22.7,1215800,0,1215800,1215800,0,1215800,0,0,0,,,,642,2986,TRUE,3083,4513;4514,6486;6487,6486,,
sp|P52910|ACS2_YEAST,sp|P52910|ACS2_YEAST,9,9,9,,1,9,9,9,4,6,4,6,4,6,17.4,17.4,17.4,75.491,683,683,0,10.649,2.6599,1.2801,213.13,2,2,Median,NaN,2.6599,NaN,1.2801,NaN,213.13,0,2,0,2,Median,Median,10.4,10.4,16910000,1203400,15707000,7272900,0,7272900,9637100,1203400,8433700,,,,643,425;426;989;1582;1846;4272;4301;4385;4473,True;True;True;True;True;True;True;True;True,441;442;1017;1622;1894;4418;4448;4534;4627,637;638;1466;1467;2341;2731;6533;6570;6698;6839,913;914;2094;2095;3372;3953;9596;9641;9823;10041,913;914;2095;3372;3953;9596;9641;9823;10041,,
sp|P53011|SEH1_YEAST,sp|P53011|SEH1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,4.6,4.6,4.6,39.122,349,349,0,4.8021,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.6,0,0,0,0,0,0,0,0,0,0,,,,644,2008,TRUE,2063,2984,4330,4330,,
sp|P53066|YGZ2_YEAST,sp|P53066|YGZ2_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,10.5,10.5,10.5,20.073,181,181,0.0014409,1.209,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,10.5,0,904540,0,904540,904540,0,904540,0,0,0,,,,645,2187,TRUE,2245,3245,4711,4711,,
sp|P53073|EMC4_YEAST,sp|P53073|EMC4_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,5.3,5.3,5.3,21.46,190,190,0,1.4246,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,5.3,0,574790,0,574790,574790,0,574790,0,0,0,,,,646,2779,TRUE,2874,4195,6049,6049,,
sp|P53075|SHE10_YEAST,sp|P53075|SHE10_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,1.9,1.9,1.9,66.862,577,577,0,1.7892,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,0,1.9,1050500,266660,783810,0,0,0,1050500,266660,783810,,,,647,2459,TRUE,2526,3648,5264,5264,,
sp|P53081|NIF3_YEAST,sp|P53081|NIF3_YEAST,2,2,2,,1,2,2,2,2,0,2,0,2,0,8.7,8.7,8.7,31.888,288,288,0,1.8717,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,8.7,0,3675000,0,3675000,3675000,0,3675000,0,0,0,,,,648,1249;3491,True;True,1283;3607,1842;5260,2656;7552,2656;7552,,
sp|P53090|ARO8_YEAST,sp|P53090|ARO8_YEAST,13,13,13,,1,13,13,13,9,10,9,10,9,10,41,41,41,56.177,500,500,0,61.332,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,30.2,34.4,74920000,1101900,73818000,25526000,0,25526000,49393000,1101900,48291000,,,,649,294;359;645;764;2284;3030;3174;3237;3238;3376;4168;4229;4354,True;True;True;True;True;True;True;True;True;True;True;True;True,299;372;662;786;2346;3127;3274;3342;3343;3487;4313;4375;4503,438;540;541;962;963;964;1130;3386;3387;3388;4580;4789;4880;4881;4882;5093;6373;6374;6469;6470;6650,620;621;622;784;785;1371;1372;1373;1614;4928;4929;4930;4931;4932;6577;6871;6995;6996;6997;6998;6999;7304;9347;9348;9496;9497;9749,621;784;1371;1614;4928;6577;6871;6995;6998;7304;9347;9497;9749,,
sp|P53111|ARI1_YEAST,sp|P53111|ARI1_YEAST,4,4,4,,1,4,4,4,4,2,4,2,4,2,15.6,15.6,15.6,38.083,347,347,0,10.015,7.321,0.71255,507.94,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,15.6,9.5,5254800,305120,4949700,3595400,280140,3315300,1659400,24973,1634500,,,,650,699;1413;1700;2233,True;True;True;True,719;1453;1744;2294,1041;2096;2097;2516;2517;3315,1483;3031;3032;3639;3640;4811,1483;3031;3639;4811,,
sp|P53131|PRP43_YEAST,sp|P53131|PRP43_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,1.7,1.7,1.7,87.561,767,767,0.007947,0.78209,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.7,0,0,0,0,0,0,0,0,0,0,,,,651,243,TRUE,248,351,490,490,,
sp|P53141|MLC1_YEAST,sp|P53141|MLC1_YEAST,3,3,3,,1,3,3,3,3,2,3,2,3,2,25.5,25.5,25.5,16.444,149,149,0,9.7922,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,25.5,14.8,25392000,0,25392000,11117000,0,11117000,14275000,0,14275000,,,,652,129;3190;4312,True;True;True,130;3290;4459,192;193;4808;4809;6586,269;270;6898;6899;9664;9665,269;6898;9664,,
sp|P53183|YGD9_YEAST,sp|P53183|YGD9_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,5.2,5.2,5.2,38.259,348,348,0.0041209,0.99305,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,5.2,1333500,0,1333500,0,0,0,1333500,0,1333500,,,,653,4370,TRUE,4519,6676,9794,9794,,
sp|P53184|PNC1_YEAST,sp|P53184|PNC1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,5.6,5.6,5.6,24.993,216,216,0.0014144,1.1379,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,5.6,1925900,0,1925900,0,0,0,1925900,0,1925900,,,,654,413,TRUE,429,622,895,895,,
sp|P53221|RL26B_YEAST,sp|P53221|RL26B_YEAST,13,13,3,,1,13,13,3,2,12,2,12,0,3,73.2,73.2,15.7,14.235,127,127,0,39.791,93.777,43.191,203.56,6,5,Median,89.477,95.258,1.3271,61.022,13.27,55.57,2,4,1,4,Median,Median,16.5,67.7,302760000,1871500,300890000,80619000,822250,79796000,222140000,1049300,221090000,,,,655,289;517;518;519;916;1023;1651;2980;3136;4193;4238;4239;4327,True;True;True;True;True;True;True;True;True;True;True;True;True,294;533;534;535;943;1052;1695;3077;3235;4339;4384;4385;4474,429;776;777;778;1357;1517;2451;4504;4738;6414;6480;6481;6482;6483;6606,608;1112;1113;1114;1934;1935;1936;2175;2176;3561;3562;6477;6794;9422;9423;9513;9514;9515;9516;9517;9518;9519;9520;9521;9522;9690,608;1112;1113;1114;1935;2175;3561;6477;6794;9423;9518;9521;9690,,
sp|P53235|EIF2A_YEAST,sp|P53235|EIF2A_YEAST,2,2,2,,1,2,2,2,2,1,2,1,2,1,3.1,3.1,3.1,71.304,642,642,0,1.5684,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.1,1.6,2140300,0,2140300,969520,0,969520,1170800,0,1170800,,,,656,1026;2033,True;True,1056;2088,1523;1524;3021,2187;2188;4373,2188;4373,,
sp|P53252|PIL1_YEAST,sp|P53252|PIL1_YEAST,6,6,6,,1,6,6,6,3,5,3,5,3,5,33.3,33.3,33.3,38.349,339,339,0,43.778,6.0484,4.1578,156.03,2,2,Median,NaN,6.0484,NaN,4.1578,NaN,156.03,0,2,0,2,Median,Median,19.2,25.4,30711000,803300,29907000,14440000,0,14440000,16271000,803300,15467000,,,,657,281;1399;1463;2806;3151;3429,True;True;True;True;True;True,286;1439;1503;2901;3250;3542,417;2077;2078;2173;2174;4234;4758;5170,590;591;3011;3012;3124;3125;3126;6104;6828;6829;7427,591;3012;3124;6104;6828;7427,132,72
sp|P53261|PESC_YEAST,sp|P53261|PESC_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.5,2.5,2.5,69.876,605,605,0,4.0752,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.5,0,731190,0,731190,731190,0,731190,0,0,0,,,,658,3170,TRUE,3270,4783,6859,6859,,
sp|P53278|YG3A_YEAST,sp|P53278|YG3A_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,1.7,1.7,1.7,92.697,816,816,0,1.8255,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,0,1.7,1098700,649150,449590,0,0,0,1098700,649150,449590,,,,659,3226,TRUE,3329,4862,6970,6970,,
sp|P53281|LSB1_YEAST,sp|P53281|LSB1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,6.2,6.2,6.2,26.139,241,241,0.0040541,0.92801,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,6.2,1780000,0,1780000,0,0,0,1780000,0,1780000,,,,660,1487,TRUE,1527,2208,3173,3173,,
sp|P53295|RBG2_YEAST,sp|P53295|RBG2_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3,3,3,41.006,368,368,0,1.5412,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3,876400,0,876400,0,0,0,876400,0,876400,,,,661,1429,TRUE,1469,2118,3057,3057,,
sp|P53297|PBP1_YEAST,sp|P53297|PBP1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3,3,3,78.78,722,722,0,1.5591,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3,510520,0,510520,0,0,0,510520,0,510520,,,,662,3261,TRUE,3368,4924,7062;7063,7062,,
sp|P53303|ZPR1_YEAST,sp|P53303|ZPR1_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,5.3,5.3,5.3,55.071,486,486,0,1.3137,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,2.7,2.7,1733800,85616,1648200,427770,0,427770,1306000,85616,1220400,,,,663,2662;4046,True;True,2748;4186,4001;6175,5756;9050,5756;9050,,
sp|P53313|SDA1_YEAST,sp|P53313|SDA1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.2,2.2,2.2,86.617,767,767,0,3.7638,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.2,0,1462100,0,1462100,1462100,0,1462100,0,0,0,,,,664,3033,TRUE,3130,4585,6583,6583,,
sp|P53551|H1_YEAST,sp|P53551|H1_YEAST,3,3,3,,1,3,3,3,3,0,3,0,3,0,17.1,17.1,17.1,27.803,258,258,0,1.7521,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,17.1,0,3395600,115380,3280200,3395600,115380,3280200,0,0,0,,,,665,577;1753;3914,True;True;True,594;1800;4045,861;2597;5969,1232;3784;8727,1232;3784;8727,,
sp|P53598|SUCA_YEAST,sp|P53598|SUCA_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,6.4,6.4,6.4,35.032,329,329,0.0027972,1.0696,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.4,6.4,1466100,0,1466100,727420,0,727420,738630,0,738630,,,,666,1329,TRUE,1366,1958;1959,2817;2818,2818,,
sp|P53622|COPA_YEAST,sp|P53622|COPA_YEAST,3,3,3,,1,3,3,3,2,1,2,1,2,1,3.9,3.9,3.9,135.61,1201,1201,0,11.71,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.8,1.1,3956300,0,3956300,3323600,0,3323600,632750,0,632750,,,,667,1479;2039;2815,True;True;True,1519;2094;2911,2198;3029;4246,3162;4389;6118,3162;4389;6118,,
sp|P53633|PRA1_YEAST,sp|P53633|PRA1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,8.5,8.5,8.5,19.411,176,176,0.0014388,1.1934,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,8.5,0,1379900,0,1379900,1379900,0,1379900,0,0,0,,,,668,2002,TRUE,2057,2977,4321,4321,,
sp|P53691|PPID_YEAST,sp|P53691|PPID_YEAST,5,5,5,,1,5,5,5,3,3,3,3,3,3,11.6,11.6,11.6,42.071,371,371,0,11.651,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,8.9,4.6,9437000,40890,9396100,4813700,40890,4772800,4623300,0,4623300,,,,669,2011;3656;3657;4031;4296,True;True;True;True;True,2066;3778;3779;4171;4442,2988;5511;5512;5513;6156;6562,4334;7901;7902;7903;9020;9633,4334;7902;7903;9020;9633,,
sp|P53723|YN8B_YEAST,sp|P53723|YN8B_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.5,2.5,2.5,47.093,404,404,0,1.3482,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.5,0,623750,0,623750,623750,0,623750,0,0,0,,,,670,947,TRUE,975,1407,2008,2008,,
sp|P53731|ARPC2_YEAST,sp|P53731|ARPC2_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,3.8,3.8,3.8,39.566,342,342,0.0079156,0.74371,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.8,0,907730,0,907730,907730,0,907730,0,0,0,,,,671,2588,TRUE,2665,3875,5579,5579,,
sp|P53742|NOG2_YEAST,sp|P53742|NOG2_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.5,2.5,2.5,55.488,486,486,0.00894,0.54503,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.5,0,480940,0,480940,480940,0,480940,0,0,0,,,,672,4018,TRUE,4158,6138,8997,8997,,
sp|P53834|HCH1_YEAST,sp|P53834|HCH1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,9.2,9.2,9.2,17.246,153,153,0,3.3594,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,9.2,9.2,2781600,0,2781600,2138100,0,2138100,643500,0,643500,,,,673,2448,TRUE,2515,3630;3631,5242;5243,5242,,
sp|P53852|SYC_YEAST,sp|P53852|SYC_YEAST,4,4,4,,1,4,4,4,3,3,3,3,3,3,5.5,5.5,5.5,87.529,767,767,0,5.7722,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.3,4.3,5617700,0,5617700,3359200,0,3359200,2258500,0,2258500,,,,674,2517;3270;3452;3674,True;True;True;True,2584;3377;3568;3796,3738;4934;4935;5205;5206;5541,5402;7073;7074;7477;7478;7950,5402;7074;7477;7950,,
sp|P53900|PFD4_YEAST,sp|P53900|PFD4_YEAST,2,2,2,,1,2,2,2,2,1,2,1,2,1,17.8,17.8,17.8,15.18,129,129,0,1.7889,1.6914,0.3881,185.58,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,17.8,7,4373600,912280,3461300,2348000,373570,1974400,2025600,538710,1486900,,,,675,594;1058,True;True,611;1088,880;1574;1575,1256;2267;2268,1256;2268,,
sp|P53909|ADE_YEAST,sp|P53909|ADE_YEAST,2,2,2,,1,2,2,2,0,2,0,2,0,2,6.6,6.6,6.6,39.635,347,347,0.0014104,1.1275,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,6.6,875750,0,875750,0,0,0,875750,0,875750,,,,676,2706;3607,True;True,2796;3727,4069;5431,5865;7794,5865;7794,,
sp|P53912|YNN4_YEAST;sp|P25608|YCZ2_YEAST;sp|P54007|YL460_YEAST,sp|P53912|YNN4_YEAST;sp|P25608|YCZ2_YEAST;sp|P54007|YL460_YEAST,2;1;1,2;1;1,2;1;1,;;,3,2,2,2,1,1,1,1,1,1,8.8,8.8,8.8,41.164,376,376;368;376,0,8.6133,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.6,2.1,3045100,0,3045100,3045100,0,3045100,0,0,0,,,,677,356;1550,True;True,369;1590,536;2296,780;3304,780;3304,,
sp|P53920|NM111_YEAST,sp|P53920|NM111_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,1.5,1.5,1.5,110.88,997,997,0.0098888,0.36248,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.5,0,733700,0,733700,733700,0,733700,0,0,0,,,,678,4112,TRUE,4253,6280,9188,9188,,
